Date,Open,High,Low,Close,Volume,Change %,Return,MA5,MA20,Volatility,Signal,Position,Strategy_Return,Cumulative_Market,Cumulative_Strategy,PositionChange,Vol_Regime
2022-09-13,18094.8,18169.6,18086.5,18155.3,551.00K,0.0077,0.007720829031649279,17932.57,17771.4725,195.58478241193313,1,1.0,0.007720829031649279,1.0270025653427006,1.107789064199756,0.0,Medium
2022-09-14,17900.85,18157.6,17870.4,18073.45,919.10K,-0.0045,-0.004508325392585055,18007.170000000002,17772.6275,188.02858743940214,1,1.0,-0.004508325392585055,1.0223725035991162,1.1027947906319964,0.0,Medium
2022-09-15,18084.7,18150.0,17927.9,17948.7,863.35K,-0.0069,-0.006902389969817624,18022.22,17767.075,174.62834948672295,1,1.0,-0.006902389969817624,1.0153156898848563,1.095182870930371,0.0,Medium
2022-09-16,17886.35,17886.35,17584.0,17623.3,1.35M,-0.0181,-0.01812944670087535,17963.39,17756.067499999997,173.76840781790037,1,1.0,-0.01812944670087535,0.9969085782005264,1.0753278114441271,0.0,Medium
2022-09-19,17570.25,17743.2,17514.2,17683.1,986.95K,0.0034,0.0033932350921790366,17896.769999999997,17761.46,181.19781892546595,1,1.0,0.0033932350921790366,1.0002913233717707,1.0789766515095154,0.0,Medium
2022-09-20,17814.7,17987.45,17709.85,17874.05,1.23M,0.0108,0.010798445973839499,17840.519999999997,17771.885000000002,174.6228514542488,1,1.0,0.010798445973839499,1.0110929151853012,1.0906279225878752,0.0,Medium
2022-09-21,17855.0,17894.25,17721.0,17786.1,1.25M,-0.0049,-0.004920541231562048,17783.05,17776.2275,166.38727214948287,1,1.0,-0.004920541231562048,1.0061177908071917,1.0852614429264886,0.0,Medium
2022-09-22,17677.0,17800.0,17605.15,17707.75,2.14M,-0.0044,-0.004405125350695149,17734.859999999997,17782.195,176.7142967240605,-1,1.0,-0.004405125350695149,1.0016857158211214,1.080480730232121,0.0,Medium
2022-09-23,17650.2,17691.75,17352.4,17394.2,2.44M,-0.0177,-0.017706936228487513,17689.04,17766.39,232.5567255173359,-1,-1.0,0.017706936228487513,0.9839489307300899,1.099612733618451,-2.0,High
2022-09-26,17305.0,17305.0,17038.75,17082.15,4.00M,-0.0179,-0.017939888008646543,17568.85,17749.207499999997,319.20685717364773,-1,-1.0,0.017939888008646543,0.9662969971065646,1.1193396629124477,0.0,High
2022-09-27,17099.85,17174.9,16946.0,17018.65,11.82M,-0.0037,-0.0037173306638801362,17397.77,17706.3275,352.6670671469192,-1,-1.0,0.0037173306638801362,0.9627049516488051,1.1235006185646894,0.0,High
2022-09-28,16863.05,17033.0,16833.7,16858.7,12.06M,-0.0094,-0.009398512808007742,17212.29,17673.1875,386.39190683382003,-1,-1.0,0.009398512808007742,0.9536569568304013,1.1340598535180741,0.0,High
2022-09-29,16981.3,17042.95,16786.05,16818.1,8.85M,-0.0024,-0.00240825211908402,17034.360000000004,17632.16,404.7289956117521,-1,-1.0,0.00240825211908402,0.9513603104432353,1.1367909555634772,0.0,High
2022-09-30,16815.0,17209.6,16764.25,17103.2,14.77M,0.017,0.016951974360956523,16976.16,17606.415,404.0652188831898,-1,-1.0,-0.016951974360956523,0.9674877460339006,1.117520104430998,0.0,High
2022-10-03,17021.0,17105.0,16858.0,16895.65,12.49M,-0.0121,-0.012135155994199898,16938.86,17563.215000000004,404.89856236539646,-1,-1.0,0.012135155994199898,0.9557471313133024,1.1310813852249229,0.0,High
2022-10-04,17140.0,17309.0,17125.0,17293.0,11.63M,0.0235,0.023517887740335475,16993.73,17541.1475,342.9632625288813,-1,-1.0,-0.023517887740335475,0.9782242850556763,1.10448074018202,0.0,High
2022-10-05,17355.0,17494.5,17281.75,17390.25,,0.0056,0.005623662753715397,17100.04,17525.6375,285.24095082541737,-1,-1.0,-0.005623662753715397,0.9837254885323238,1.0982695129812623,0.0,High
2022-10-06,17421.2,17444.0,17313.0,17325.45,9.18M,-0.0037,-0.0037262259024453126,17201.510000000002,17498.2375,221.62472541816607,-1,-1.0,0.0037262259024453126,0.980059905136059,1.102361913288399,0.0,Medium
2022-10-07,17301.1,17353.95,17220.3,17328.85,8.89M,0.0002,0.00019624309902477322,17246.64,17468.807500000003,213.38369067118347,-1,-1.0,-0.00019624309902477322,0.9802522351290728,1.1021455823702884,0.0,Medium
2022-10-10,17100.0,17278.85,17050.0,17227.45,12.68M,-0.0059,-0.005851513516476725,17313.0,17429.370000000003,216.10034346214098,-1,-1.0,0.005851513516476725,0.9745162759256585,1.1085948021426533,0.0,Medium
2022-10-11,17220.0,17239.0,16951.0,16978.2,10.60M,-0.0145,-0.014468188849771746,17250.04,17370.515000000003,218.69455113115023,-1,-1.0,0.014468188849771746,0.9604167904083898,1.1246341610979285,0.0,Medium
2022-10-12,17011.0,17133.9,16951.05,17114.8,11.37M,0.008,0.00804561143112914,17194.95,17322.5825,198.51417308766057,-1,-1.0,-0.00804561143112914,0.9681439307159478,1.1155857916355607,0.0,Medium
2022-10-13,17085.25,17086.8,16927.0,17010.85,10.49M,-0.0061,-0.006073690606960058,17132.03,17275.69,170.33510305672246,-1,-1.0,0.006073690606960058,0.962263724017773,1.1223615145794756,0.0,Medium
2022-10-14,17299.75,17367.0,17175.0,17195.5,12.88M,0.0109,0.010854836765946452,17105.36,17254.3,169.00321002871814,-1,-1.0,-0.010854836765946452,0.9727089396677777,1.110178463546335,0.0,Medium
2022-10-17,17155.0,17324.0,17100.0,17300.3,8.99M,0.0061,0.006094617777906874,17119.93,17235.16,140.45124509954155,-1,-1.0,-0.006094617777906874,0.9786372288642059,1.1034123501457562,0.0,Low
2022-10-18,17443.0,17538.65,17432.0,17502.0,9.53M,0.0117,0.011658757362589034,17224.689999999995,17216.5575,166.2807198852806,1,-1.0,-0.011658757362589034,0.9900469228615302,1.0905479332845227,0.0,Medium
2022-10-19,17535.1,17599.35,17457.0,17494.65,8.51M,-0.0004,-0.00041995200548505807,17300.66,17201.985,179.68346002224914,1,1.0,-0.00041995200548505807,0.9896311506707501,1.0900899554928623,2.0,Medium
2022-10-20,17408.0,17560.0,17385.3,17540.7,9.48M,0.0026,0.002632233282746421,17406.629999999997,17193.6325,201.57733310626426,1,1.0,0.002632233282746421,0.9922360907231883,1.092959326554898,0.0,Medium
2022-10-21,17588.0,17665.5,17495.0,17564.45,9.12M,0.0014,0.001353993854293245,17480.420000000002,17202.145,222.03684353931123,1,1.0,0.001353993854293245,0.9935795722920354,1.094439186766046,0.0,Medium
2022-10-24,17730.0,17807.05,17716.55,17732.55,4.04M,0.0096,0.009570467620676926,17566.870000000003,17234.665,259.74542237440164,1,1.0,0.009570467620676926,1.0030885934172225,1.1049134815657904,0.0,High
2022-10-25,17772.1,17790.0,17642.6,17654.95,7.87M,-0.0044,-0.004376133156257733,17597.460000000003,17266.48,241.5465140966323,1,1.0,-0.004376133156257733,0.9986989441649055,1.1000782330443142,0.0,High
2022-10-26,17793.0,17981.25,17787.5,17903.5,,0.0141,0.014078204696133412,17679.23,17318.72,261.9586910288881,1,1.0,0.014078204696133412,1.0127588323306713,1.1155653595908728,0.0,High
2022-10-27,17795.1,17818.55,17655.0,17736.95,9.34M,-0.0093,-0.009302650319769845,17718.480000000003,17364.6625,209.8567056748007,1,1.0,-0.009302650319769845,1.0033374910552406,1.1051876451417506,0.0,Medium
2022-10-28,17781.0,17887.1,17773.3,17830.2,8.10M,0.0053,0.005257386416492205,17771.63,17401.0125,180.42499095503655,1,1.0,0.005257386416492205,1.008612423951872,1.1109980436549938,0.0,Medium
2022-10-31,17948.0,18061.75,17926.1,18051.05,6.52M,0.0124,0.012386288431986081,17835.33,17458.782499999998,185.94070590144017,1,1.0,0.012386288431986081,1.0211053883510244,1.1247591858710768,0.0,Medium
2022-11-01,18161.1,18225.0,18112.0,18211.2,8.07M,0.0089,0.008872060074067711,17946.58,17504.692499999997,231.28391667197036,1,1.0,0.008872060074067711,1.0301646966984288,1.1347381169369846,0.0,High
2022-11-02,18227.0,18229.45,18117.05,18146.75,5.78M,-0.0035,-0.0035390309260235897,17995.23,17542.517499999998,236.2661554735236,1,1.0,-0.0035390309260235897,1.0265189119779154,1.1307222436482067,0.0,High
2022-11-03,18046.9,18158.85,18008.0,18118.8,7.81M,-0.0015,-0.0015402207006764979,18071.6,17582.185,226.15799025365808,1,1.0,-0.0015402207006764979,1.0249378463000511,1.1289806818418244,0.0,Medium
2022-11-04,18135.0,18220.8,18069.85,18194.0,6.01M,0.0042,0.004150385235225373,18144.36,17625.442499999997,211.02420668154454,1,1.0,0.004150385235225373,1.0291917332043585,1.1336663865945955,0.0,Medium
2022-11-07,18294.9,18308.5,18119.5,18264.15,8.56M,0.0039,0.0038556667033089465,18186.98,17677.2775,214.84529892981868,1,1.0,0.0038556667033089465,1.0331599535013953,1.138037426334049,0.0,Medium
2022-11-08,18375.25,18436.0,18283.5,18382.75,,0.0065,0.006493595376735328,18221.29,17747.504999999997,203.75859361569198,1,1.0,0.006493595376735328,1.0398688761988801,1.1454273809042435,0.0,Medium
2022-11-09,18410.8,18451.6,18270.4,18299.95,556.05K,-0.0045,-0.004504222708789474,18251.93,17806.7625,203.31871832727447,1,1.0,-0.004504222708789474,1.0351850751925418,1.1402681208839054,0.0,Medium
2022-11-10,18201.35,18245.4,18125.0,18182.35,607.10K,-0.0064,-0.006426247066248947,18264.64,17865.3375,151.35666156474377,1,1.0,-0.006426247066248947,1.028532720140061,1.132940476217338,0.0,Low
2022-11-11,18420.0,18600.0,18405.0,18514.45,1.02M,0.0183,0.018264965749752005,18328.73,17931.285,135.44752458680446,1,1.0,0.018264965749752005,1.0473188350459184,1.1536335952119554,0.0,Low
2022-11-14,18531.05,18561.4,18454.55,18468.55,623.85K,-0.0025,-0.0024791446680836327,18369.61,17989.697500000002,136.26020338971017,1,1.0,-0.0024791446680836327,1.0447223801402308,1.1507735706354636,0.0,Low
2022-11-15,18500.0,18580.0,18437.3,18554.3,682.20K,0.0046,0.00464302828321661,18403.920000000002,18042.3125,158.8174518993618,1,1.0,0.00464302828321661,1.0495730556993312,1.1561166448715021,0.0,Medium
2022-11-16,18545.0,18578.0,18482.0,18539.55,809.50K,-0.0008,-0.0007949639706159584,18451.839999999997,18094.557500000003,161.78649004518357,1,1.0,-0.0007949639706159584,1.048738682935521,1.1551975737929998,0.0,Medium
2022-11-17,18498.65,18559.7,18441.2,18470.65,802.55K,-0.0037,-0.0037163793080197127,18509.5,18141.055,142.58349639588158,1,1.0,-0.0037163793080197127,1.0448411721947395,1.150904421433081,0.0,Low
2022-11-18,18476.05,18510.0,18350.15,18442.9,1.46M,-0.0015,-0.0015023835111379613,18495.190000000002,18184.9775,125.8819217451527,1,1.0,-0.0015023835111379613,1.0432714200458761,1.149175321607424,0.0,Low
2022-11-21,18385.1,18385.1,18251.0,18284.05,2.24M,-0.0086,-0.008613070612539353,18458.29,18212.552499999998,123.41884197960276,1,1.0,-0.008613070612539353,1.0342856496369768,1.1392773934162317,0.0,Low
2022-11-22,18315.0,18388.85,18265.0,18373.85,2.79M,0.0049,0.0049113845127310984,18422.2,18248.497499999998,123.70059911840694,1,1.0,0.0049113845127310984,1.0393654241583439,1.144872822761961,0.0,Low
2022-11-23,18401.05,18451.0,18378.35,18396.85,4.94M,0.0013,0.001251779022904742,18393.66,18273.165,117.49537815982258,1,1.0,0.001251779022904742,1.0406664799934378,1.146305950545388,0.0,Low
2022-11-24,18431.5,18659.5,18413.0,18626.15,9.50M,0.0125,0.012464090319810328,18424.760000000002,18317.625,98.95567526270588,1,1.0,0.012464090319810328,1.053637440992875,1.1605936114471218,0.0,Low
2022-11-25,18720.7,18770.0,18688.0,18751.9,459.65K,0.0068,0.006751260995965458,18486.559999999998,18363.71,133.89322082676574,1,1.0,0.006751260995965458,1.0607508223521391,1.1684290818282514,0.0,Low
2022-11-28,18698.8,18843.75,18684.65,18797.65,417.80K,0.0024,0.0024397527717190393,18589.280000000002,18401.04,164.69782608370636,1,1.0,0.0024397527717190393,1.063338792111076,1.171279759919199,0.0,Medium
2022-11-29,18793.45,18893.3,18788.8,18833.7,430.00K,0.0019,0.0019177929156037887,18681.25,18432.165,191.90219477938132,1,1.0,0.0019177929156037887,1.0653780557134733,1.1735260319449623,0.0,Medium
2022-11-30,18849.0,18999.25,18823.35,18967.15,470.50K,0.0071,0.0070857027562296615,18795.310000000005,18473.185,232.2794282875445,1,1.0,0.0070857027562296615,1.072927007939269,1.181841288584022,0.0,High
2022-12-01,19000.0,19092.05,18985.5,19040.65,475.75K,0.0039,0.003875120932770537,18878.21,18519.277500000004,266.00369572418055,1,1.0,0.003875120932770537,1.0770847298470694,1.1864210665006263,0.0,High
2022-12-02,19004.7,19023.5,18866.5,18919.85,455.05K,-0.0063,-0.006344321228529681,18911.8,18555.57,267.2047978611795,1,1.0,-0.006344321228529681,1.0702513583305755,1.1788940301424515,0.0,High
2022-12-05,18922.35,18970.45,18817.3,18918.85,359.10K,-0.0001,-5.285454165859793e-05,18936.04,18588.305,230.50922468895007,1,1.0,-5.285454165859793e-05,1.0701947906855716,1.1788317202388243,0.0,Medium
2022-12-06,18841.5,18894.0,18793.9,18877.85,341.15K,-0.0022,-0.002167150751763436,18944.870000000003,18613.06,187.0544911695552,1,1.0,-0.002167150751763436,1.067875517240404,1.1762770141901062,0.0,Medium
2022-12-07,18860.0,18879.4,18761.75,18780.9,319.50K,-0.0051,-0.0051356483921631835,18907.620000000003,18637.1075,119.23762700791801,1,1.0,-0.0051356483921631835,1.0623912840572578,1.1702360690334423,0.0,Low
2022-12-08,18790.05,18844.0,18750.0,18826.55,262.65K,0.0024,0.0024306609374415977,18864.8,18669.3175,90.55164103692307,1,1.0,0.0024306609374415977,1.0649735970516943,1.1730805161340272,0.0,Low
2022-12-09,18850.0,18878.95,18634.05,18698.9,515.05K,-0.0068,-0.006780318220810377,18820.609999999997,18678.54,99.4443603508555,1,1.0,-0.006780318220810377,1.0577527371669226,1.165126656936006,0.0,Low
2022-12-12,18639.95,18747.0,18581.2,18717.25,417.70K,0.001,0.0009813411484096424,18780.29,18690.975,108.44559068456458,1,1.0,0.0009813411484096424,1.0587907534527474,1.1662700436675661,0.0,Low
2022-12-13,18719.5,18827.8,18692.0,18813.75,302.60K,0.0052,0.005155671906930781,18767.47,18703.947500000002,109.12702639091802,1,1.0,0.005155671906930781,1.064249531195642,1.172282949367598,0.0,Low
2022-12-14,18849.85,18906.9,18829.9,18855.2,330.10K,0.0022,0.002203175868713103,18782.329999999998,18719.730000000003,101.98554976635792,1,1.0,0.002203175868713103,1.0665942600810614,1.1748656948729483,0.0,Low
2022-12-15,18830.0,18832.0,18557.5,18581.9,720.00K,-0.0145,-0.014494675208960861,18733.4,18725.292500000003,107.22979737218209,1,1.0,-0.014494675208960861,1.0511343227014445,1.1578363982116149,0.0,Low
2022-12-16,18490.3,18600.0,18430.0,18443.4,979.10K,-0.0075,-0.0074534896861999655,18682.3,18725.317499999997,146.3350539953168,-1,1.0,-0.0074534896861999655,1.0432997038683784,1.1492064765592378,0.0,Low
2022-12-19,18498.0,18617.15,18421.2,18601.0,884.25K,0.0085,0.008545062190268515,18659.05,18741.165,140.3322608828023,-1,-1.0,-0.008545062190268515,1.0522147647210225,1.1393864357475798,-2.0,Low
2022-12-20,18570.85,18576.5,18346.0,18528.8,1.62M,-0.0039,-0.0038815117466802773,18602.06,18748.9125,140.02584890349902,-1,-1.0,0.0038815117466802773,1.0481305807517274,1.1438089775819424,0.0,Low
2022-12-21,18574.95,18610.0,18335.05,18378.75,1.65M,-0.0081,-0.008098203877207388,18506.77,18748.0075,164.88916311008867,-1,-1.0,0.008098203877207388,1.0396426056188641,1.1530717758789812,0.0,Medium
2022-12-22,18430.0,18455.65,18221.15,18273.85,1.99M,-0.0057,-0.005707678705026309,18445.16,18730.3925,188.10242068272538,-1,-1.0,0.005707678705026309,1.0337086596579352,1.1596531390995326,0.0,Medium
2022-12-23,18150.0,18219.7,17941.15,17973.3,3.06M,-0.0164,-0.01644699940078309,18351.139999999996,18691.4625,265.24788531994136,-1,-1.0,0.01644699940078309,1.0167072539519568,1.178725953583419,0.0,High
2022-12-26,17975.0,18213.2,17941.55,18134.45,3.50M,0.009,0.008966077459342525,18257.829999999998,18658.302499999998,279.912774906022,-1,-1.0,-0.008966077459342525,1.0258231299443654,1.1681574053802526,0.0,High
2022-12-27,18182.75,18266.6,18080.3,18251.6,4.32M,0.0065,0.006460080123742218,18202.39,18629.197500000002,256.05919047714605,-1,-1.0,-0.006460080123742218,1.0324500295565942,1.1606110149443534,0.0,High
2022-12-28,18199.0,18290.0,18185.05,18238.65,4.63M,-0.0007,-0.000709526836003227,18174.370000000003,18592.7725,203.75743231169622,-1,-1.0,0.000709526836003227,1.0317174785537915,1.1614344996056174,0.0,Medium
2022-12-29,18175.0,18305.0,18091.95,18292.25,8.77M,0.0029,0.0029388140021326947,18178.05,18555.3525,185.4000965630512,-1,-1.0,-0.0029388140021326947,1.0347495043260104,1.1580212596356165,0.0,Medium
2022-12-30,18410.05,18450.0,18260.0,18290.75,616.50K,-0.0001,-8.200194071261713e-05,18241.54,18523.8975,179.5344501142076,-1,-1.0,8.200194071261713e-05,1.0346646528585042,1.158116219626293,0.0,Medium
2023-01-02,18308.25,18369.0,18250.0,18352.85,290.45K,0.0034,0.0033951587551084295,18285.219999999998,18495.5975,146.93588596175687,-1,-1.0,-0.0033951587551084295,1.038177503613258,1.1541842312037958,0.0,Low
2023-01-03,18319.0,18405.0,18290.0,18391.8,350.45K,0.0021,0.002122286184434552,18313.260000000002,18471.295,125.03783482979078,-1,-1.0,-0.002122286184434552,1.0403808133861672,1.1517347219556198,0.0,Low
2023-01-04,18381.7,18381.7,18155.3,18169.4,728.50K,-0.0121,-0.012092345501799606,18299.409999999996,18440.72,119.96458921990215,-1,-1.0,0.012092345501799606,1.0278001691372582,1.1656618961399263,0.0,Low
2023-01-05,18196.5,18255.0,18032.0,18130.7,662.00K,-0.0021,-0.002129954759100494,18267.1,18405.927499999998,123.55143159847766,-1,-1.0,0.002129954759100494,1.0256110012756001,1.1681447032431116,0.0,Low
2023-01-06,18127.55,18194.95,17941.5,18008.35,730.75K,-0.0067,-0.006748222627918521,18210.62,18371.4,115.95788555443505,-1,-1.0,0.006748222627918521,1.01868994990935,1.17602760376222,0.0,Low
2023-01-09,18027.85,18287.5,18027.85,18240.05,818.05K,0.0129,0.012866253710084541,18188.06,18347.54,111.40519088260093,-1,-1.0,-0.012866253710084541,1.0317966732567971,1.1608965342421524,0.0,Low
2023-01-10,18223.8,18223.85,17995.55,18052.75,567.65K,-0.0103,-0.010268612202269156,18120.25,18309.489999999998,125.31633184789266,-1,-1.0,0.010268612202269156,1.0212015533475316,1.1728173305592435,0.0,Low
2023-01-11,18050.05,18129.2,17960.25,18031.2,461.85K,-0.0012,-0.0011937239478749806,18092.61,18268.29,137.8345884667973,-1,-1.0,0.0011937239478749806,1.0199825205976936,1.174217350693215,0.0,Low
2023-01-12,18060.9,18084.9,17894.3,17991.25,628.55K,-0.0022,-0.002215604064066734,18064.719999999998,18238.7575,147.04110687540788,-1,-1.0,0.002215604064066734,1.0177226431797803,1.1768189514275087,0.0,Low
2023-01-13,17999.0,18153.85,17911.0,18097.6,616.60K,0.0059,0.0059112068366566906,18082.57,18221.467500000002,141.39791065968117,-1,-1.0,-0.0059112068366566906,1.023738612225965,1.1698625311963233,0.0,Low
2023-01-16,18139.65,18169.7,17966.1,18015.5,583.45K,-0.0045,-0.004536513128812536,18037.66,18192.1925,126.14127617711121,-1,-1.0,0.004536513128812536,1.0190944085711298,1.1751696279280015,0.0,Low
2023-01-17,18029.95,18174.0,17995.8,18158.1,812.40K,0.0079,0.00791540617801334,18058.73,18173.6575,82.9873879308808,-1,-1.0,-0.00791540617801334,1.0271609547487126,1.1658676829948866,0.0,Low
2023-01-18,18178.15,18301.0,18145.95,18278.6,1.11M,0.0066,0.006636156866632437,18108.21,18168.65,100.09255661098712,-1,-1.0,-0.006636156866632437,1.033977355971705,1.1581308021647954,0.0,Low
2023-01-19,18269.95,18269.95,18166.0,18198.45,788.40K,-0.0044,-0.004384909128707815,18149.65,18164.879999999997,104.56365963709106,-1,-1.0,0.004384909128707815,1.0294434592246273,1.1632091004914455,0.0,Low
2023-01-20,18200.0,18247.45,18115.0,18131.6,2.03M,-0.0037,-0.003673389766711055,18156.45,18172.795000000002,98.71997940319895,-1,-1.0,0.003673389766711055,1.025661912156104,1.167482020897736,0.0,Low
2023-01-23,18171.95,18274.3,18171.95,18228.1,3.65M,0.0053,0.005322199916168557,18198.969999999998,18177.4775,97.15870479118864,1,-1.0,-0.005322199916168557,1.0311206898989984,1.1612684481839857,0.0,Low
2023-01-24,18254.0,18300.0,18183.0,18212.85,4.49M,-0.0008,-0.0008366203828155117,18209.920000000002,18175.54,98.33797799782775,1,1.0,-0.0008366203828155117,1.030258033312686,1.1602969073303144,2.0,Low
2023-01-25,18184.25,18215.0,17934.05,17985.9,10.13M,-0.0125,-0.01246098221859826,18151.379999999997,18162.9025,104.46861689857477,-1,1.0,-0.01246098221859826,1.0174200062790086,1.1458384681997769,0.0,Low
2023-01-26,17961.5,18061.0,17940.75,18032.2,,0.0026,0.0025742387092111407,18118.129999999997,18149.9,99.09905482244116,-1,-1.0,-0.0025742387092111407,1.020039088242698,1.142888806460434,-2.0,Low
2023-01-27,18070.0,18070.0,17673.15,17778.5,846.55K,-0.0141,-0.014069276072803172,18047.51,18124.2875,150.25467676223403,-1,-1.0,0.014069276072803172,1.005687876705161,1.1589684245990421,0.0,Low
2023-01-30,17717.8,17913.8,17615.15,17831.15,657.60K,0.003,0.0029614421914110345,17968.120000000003,18098.2025,171.80732659655874,-1,-1.0,-0.0029614421914110345,1.008666163214626,1.1555362066079213,0.0,Medium
2023-01-31,17815.2,17927.45,17731.0,17897.25,603.50K,0.0037,0.003706995903236754,17905.0,18073.475,178.88634628982518,-1,-1.0,-0.003706995903236754,1.0124052845493963,1.151252638623984,0.0,Medium
2023-02-01,17999.75,18155.0,17576.1,17780.15,1.29M,-0.0065,-0.006542904636187008,17863.85,18054.0125,179.86279346284047,-1,-1.0,0.006542904636187008,1.0057812133194177,1.1587851748506592,0.0,Medium
2023-02-02,17705.0,17833.0,17622.75,17784.05,592.50K,0.0002,0.00021934573105397703,17814.22,18036.68,178.74444707779074,-1,-1.0,-0.00021934573105397703,1.0060018271349336,1.1585310002693472,0.0,Medium
2023-02-03,17825.0,18019.75,17734.0,17996.9,615.60K,0.012,0.011968589831899967,17857.9,18036.107500000002,169.74175884112466,-1,-1.0,-0.011968589831899967,1.0180422503740536,1.1446650179195825,0.0,Medium
2023-02-06,17950.05,17964.95,17846.1,17905.45,389.55K,-0.0051,-0.0050814306908412155,17872.760000000002,18019.377500000002,139.55911093324758,-1,-1.0,0.0050814306908412155,1.01286913923843,1.1504815538723716,0.0,Low
2023-02-07,17925.0,17964.55,17809.0,17883.35,445.15K,-0.0012,-0.0012342610769348061,17869.98,18010.9075,94.46089373110155,-1,-1.0,0.0012342610769348061,1.0116189942838394,1.1519015484740478,0.0,Low
2023-02-08,17895.95,18036.9,17891.0,18009.9,582.05K,0.0071,0.007076414653854224,17915.93,18009.842500000002,97.49519874235749,-1,-1.0,-0.007076414653854224,1.018777629759107,1.1437502154766286,0.0,Low
2023-02-09,18009.0,18071.85,17927.0,18049.15,424.00K,0.0022,0.0021793569092554144,17968.95,18012.7375,100.34978007522066,-1,-1.0,-0.0021793569092554144,1.0209979098255173,1.1412575755420673,0.0,Low
2023-02-10,17961.8,17998.0,17925.0,17977.55,399.50K,-0.004,-0.003966945811852751,17965.08,18006.734999999997,95.02653372161492,-1,-1.0,0.003966945811852751,1.0169476664432247,1.145784882501609,0.0,Low
2023-02-13,17977.55,17997.35,17853.2,17902.0,510.45K,-0.0042,-0.004202463628247388,17964.39,18001.059999999998,90.92362561226102,-1,-1.0,0.004202463628247388,1.012673980863166,1.1506000017961178,0.0,Low
2023-02-14,17911.35,18065.0,17911.3,18042.7,667.60K,0.0079,0.007859457043905671,17996.260000000002,17995.29,98.45508902839812,1,-1.0,-0.007859457043905671,1.020633048515241,1.1415569105072834,0.0,Low
2023-02-15,18006.0,18150.0,17977.2,18135.2,681.35K,0.0051,0.005126727152809707,18021.32,17988.120000000003,101.14406460880421,1,1.0,0.005126727152809707,1.025865555678119,1.1474093613168586,2.0,Low
2023-02-16,18194.95,18247.45,18153.05,18165.45,980.70K,0.0017,0.0016680268207684978,18044.58,17986.47,95.56652729341569,1,1.0,0.0016680268207684978,1.0275767269394929,1.149323270905936,0.0,Low
2023-02-17,18121.25,18147.2,18004.4,18058.2,1.20M,-0.0059,-0.005904065134637482,18060.71,17982.800000000003,96.82121108879467,1,1.0,-0.005904065134637482,1.0215098470128046,1.1425375914537528,0.0,Low
2023-02-20,18071.0,18112.0,17947.0,17972.35,2.30M,-0.0048,-0.004754072941932308,18074.78,17970.0125,90.68935393253702,1,1.0,-0.004754072941932308,1.0166535146892035,1.137105884405082,0.0,Low
2023-02-21,17991.65,18035.9,17910.95,17946.1,3.57M,-0.0015,-0.0014605769418022385,18055.46,17956.675,81.96702860182303,1,1.0,-0.0014605769418022385,1.0151686140078462,1.1354450537699323,0.0,Low
2023-02-22,17875.0,17886.55,17629.1,17662.05,6.47M,-0.0158,-0.015827951476922508,17960.83,17940.482500000002,141.60601691952297,1,1.0,-0.015827951476922508,0.9991005744444353,1.1174732845541502,0.0,Low
2023-02-23,17660.0,17728.0,17556.0,17623.0,9.56M,-0.0022,-0.002210955126952907,17852.34,17920.0225,180.86719928669322,-1,1.0,-0.002210955126952907,0.9968916079070258,1.1150026012664322,0.0,Medium
2023-02-24,17734.0,17796.0,17611.2,17659.0,689.65K,0.002,0.0020427849968791545,17772.5,17914.0475,201.99283465022927,-1,-1.0,-0.0020427849968791545,0.998928043127173,1.112724890681084,-2.0,Medium
2023-02-27,17600.55,17649.45,17495.5,17594.6,567.75K,-0.0036,-0.0036468656209299732,17696.949999999997,17902.22,226.38079650847826,-1,-1.0,0.0036468656209299732,0.9952850867889096,1.1167828488304619,0.0,Medium
2023-02-28,17590.05,17628.45,17450.0,17504.3,393.60K,-0.0051,-0.0051322564877860355,17608.59,17882.572500000002,247.93403272517708,-1,-1.0,0.0051322564877860355,0.9901770284450405,1.1225144648518202,0.0,High
2023-03-01,17526.0,17648.0,17509.3,17634.05,324.95K,0.0074,0.007412464365898597,17602.989999999998,17875.267499999998,229.83217282770278,-1,-1.0,-0.007412464365898597,0.9975166803843207,1.1141938663809003,0.0,Medium
2023-03-02,17594.95,17619.75,17482.9,17500.35,373.25K,-0.0076,-0.0075819224738503666,17578.46,17861.0825,200.9263961422278,-1,-1.0,0.0075819224738503666,0.9899535862472743,1.1226415978966398,0.0,Medium
2023-03-03,17587.3,17823.45,17574.6,17770.3,685.60K,0.0154,0.015425405777598877,17600.719999999998,17849.7525,163.4884566092704,-1,-1.0,-0.015425405777598877,1.0052240220161277,1.1053243957062722,0.0,Medium
2023-03-06,17807.25,17959.75,17807.25,17873.8,489.80K,0.0058,0.005824324856642749,17656.56,17848.17,146.4308017272369,-1,-1.0,-0.005824324856642749,1.0110787732740507,1.0988866273537066,0.0,Low
2023-03-07,17770.0,17864.5,17697.5,17717.8,,-0.0087,-0.00872785865344805,17699.26,17839.892499999998,113.9706059816076,-1,-1.0,0.00872785865344805,1.002254220653413,1.108477554513414,0.0,Low
2023-03-08,17815.3,17904.65,17757.0,17894.25,400.75K,0.01,0.009958911377259128,17751.3,17834.109999999997,137.1139417703928,-1,-1.0,-0.009958911377259128,1.0122355816143844,1.097438324784334,0.0,Low
